,Unnamed: 0,date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost,label,lat,lng
3254,3254,2014/6/26 0:00,3,2.75,2600,5875,1.5,0,2,5,1600,1000,1929,0,5710 SW Admiral Way,Seattle,WA 98116,USA,6.195746392,792632.6831,3,47.5772349,-122.4059181
3255,3255,2014/6/26 0:00,4,2.75,2620,4743,1,0,2,4,1310,1310,1949,1985,3311 NW 75th St,Seattle,WA 98117,USA,7.554386207,813479.4414,3,47.6829133,-122.3999257
3256,3256,2014/6/26 0:00,3,2,2270,11989,1,0,0,4,2270,0,1968,0,6600 mango St,Mercer Island,WA 98040,USA,6.419768729,765813.5745,3,47.5824227,-122.2331227
3257,3257,2014/6/26 0:00,4,2.5,3060,7140,2,0,0,3,3060,0,2006,0,2401 NE Daphne St,Issaquah,WA 98029,USA,6.79252799,797275.2838,3,47.5392544,-121.9979766
3258,3258,2014/6/26 0:00,4,2.5,3230,12100,1,0,0,3,1870,1360,1977,2004,4613 146th Pl SE,Bellevue,WA 98006,USA,7.565559508,793020.8156,3,47.5620672,-122.1458246
3259,3259,2014/6/26 0:00,4,3.5,3370,5000,2,0,2,3,2470,900,2008,0,3460 38th Ave SW,Seattle,WA 98126,USA,7.052888777,879860.1979,3,47.5713425,-122.3800178
3260,3260,2014/6/26 0:00,4,3.5,4040,50479,2,0,0,3,4040,0,1987,2000,13417 218th Ave NE,Woodinville,WA 98077,USA,7.65250327,658454.0571,2,47.7196298,-122.0482601
3261,3261,2014/6/26 0:00,4,3.75,3460,6738,2,0,0,3,3460,0,2013,1923,14626 Renton Issaquah Rd SE,Renton,WA 98059,USA,7.909174656,921397.0804,3,47.5057389,-122.1452469
3262,3262,2014/6/26 0:00,4,3.5,3320,19850,1,0,2,4,2040,1280,1977,0,8434 W Mercer Way,Mercer Island,WA 98040,USA,6.910153811,981892.0075,3,47.5270448,-122.2281308
3263,3263,2014/6/26 0:00,4,3.5,3450,7832,2,0,0,3,3450,0,2007,0,4564 162nd Ln SE,Bellevue,WA 98006,USA,7.010873633,1012816.893,3,47.5637101,-122.1229595
3264,3264,2014/6/26 0:00,4,3.5,3990,5267,2,0,0,3,3990,0,2008,0,16141 SE 45th Pl,Bellevue,WA 98006,USA,7.705010539,1042592.035,3,47.5640725,-122.1238573
3265,3265,2014/6/26 0:00,3,3,3760,8500,2.5,0,3,4,3060,700,1910,0,5118 SW Waite St,Seattle,WA 98116,USA,7.804935731,1239099.468,3,47.5814841,-122.398041
3266,3266,2014/6/26 0:00,4,3,4040,20001,1,0,0,3,2020,2020,1972,2001,3418 96th Ave NE,Clyde Hill,WA 98004,USA,7.181120675,1332292.737,3,47.6407152,-122.2119472
3267,3267,2014/6/26 0:00,4,2.25,3250,16684,2,0,0,3,3250,0,1979,2014,2520 Medina Cir,Medina,WA 98039,USA,7.228078452,1365112.974,3,47.6336205,-122.2291015
3268,3268,2014/6/27 0:00,3,1,1060,7473,1,0,0,3,1060,0,1959,1989,25826 19th Ave S,Des Moines,WA 98198,USA,6.327327556,120246.8843,0,47.3698605,-122.3092528
3269,3269,2014/6/27 0:00,1,1,690,1950,1,0,0,3,690,0,1928,1954,7554 14th Ave NW,Seattle,WA 98117,USA,7.063232268,161257.257,0,47.684826,-122.3738062
3270,3270,2014/6/27 0:00,2,1,900,3400,1,0,0,5,900,0,1905,0,8523 Dallas Ave S,Seattle,WA 98108,USA,6.602930338,190389.5662,0,47.5269514,-122.3138557
3271,3271,2014/6/27 0:00,2,1,1020,8100,1,0,0,3,1020,0,1940,1996,11819 1st Avenue South,Seattle,WA 98168,USA,6.664094975,156658.445,0,47.4971299,-122.3341433
3272,3272,2014/6/27 0:00,3,1,970,9583,1,0,0,4,970,0,1967,0,33235 26th Ave SW,Federal Way,WA 98023,USA,6.887911205,146250.5908,0,47.3044594,-122.3660245
3273,3273,2014/6/27 0:00,2,1,940,5040,1,0,0,3,940,0,1926,2003,7157 32nd Ave SW,Seattle,WA 98126,USA,7.173991575,207399.8725,0,47.537542,-122.3742668
3274,3274,2014/6/27 0:00,2,1.75,1220,15600,1,0,0,3,1220,0,1972,2002,35301-35323 56th Ave S,Auburn,WA 98001,USA,7.77901222,207144.4906,0,47.2847078,-122.2652739
3275,3275,2014/6/27 0:00,3,1,910,8789,1,0,0,3,910,0,1966,1963,636 S 188th St,Seattle,WA 98148,USA,6.540638595,166293.7105,0,47.4344458,-122.3259248
3276,3276,2014/6/27 0:00,2,1.75,1110,1773,2,0,0,3,1110,0,2014,0,4217 Renton Ave S,Seattle,WA 98108,USA,7.145961273,226809.0786,0,47.5646472,-122.2928454
3277,3277,2014/6/27 0:00,3,1.75,1010,9600,1,0,0,5,1010,0,1969,0,18827 SE 244th Pl,Covington,WA 98042,USA,7.660125941,188589.304,0,47.3828828,-122.0899095
3278,3278,2014/6/27 0:00,4,1,1390,18000,1,0,0,3,1390,0,1955,2013,3915 S 238th St,Kent,WA 98032,USA,7.435761337,129999.0782,0,47.3884787,-122.2837855
3279,3279,2014/6/27 0:00,3,1.75,1950,8712,1,0,0,3,1950,0,1960,2012,18201-18223 114th Ave SE,Renton,WA 98055,USA,7.037613479,193299.97,0,47.4396829,-122.1889218
3280,3280,2014/6/27 0:00,3,1.75,1400,6300,1,0,0,3,1400,0,1998,2006,1783 Loraine St,Enumclaw,WA 98022,USA,6.712543387,197717.8803,0,47.2075028,-122.0009383
3281,3281,2014/6/27 0:00,1,1.5,1170,1456,2,0,0,3,1070,100,2007,0,3003 SW Cycle Ct,Seattle,WA 98126,USA,7.192248081,231117.4662,0,47.54929,-122.3719729
3282,3282,2014/6/27 0:00,3,3,1670,4440,1,0,0,3,1670,0,2014,0,495 Petersen Dr E,Enumclaw,WA 98022,USA,7.247553616,215458.8427,0,47.1947942,-121.9740176
3283,3283,2014/6/27 0:00,3,2.5,1720,6194,2,0,0,3,1720,0,1998,2006,5130 Francis Ct SE,Auburn,WA 98092,USA,6.614623459,227765.5538,0,47.2622828,-122.2208908
3284,3284,2014/6/27 0:00,3,2.25,1715,6819,2,0,0,3,1715,0,1995,0,533 S 330th Pl,Federal Way,WA 98003,USA,7.583374001,256051.9838,0,47.3096824,-122.3270934
3285,3285,2014/6/27 0:00,3,1.75,1650,12349,1,0,0,3,1650,0,1957,2000,4104 S 179th St,SeaTac,WA 98188,USA,6.068304487,247560.9555,0,47.4420674,-122.2822914
3286,3286,2014/6/27 0:00,2,1,700,4800,1,0,0,3,700,0,1922,2008,1518 25th Ave,Seattle,WA 98122,USA,6.425677753,243034.9689,0,47.6147349,-122.2998103
3287,3287,2014/6/27 0:00,2,1,720,11400,1,0,0,5,720,0,1951,0,18529 Ashworth Ave N,Shoreline,WA 98133,USA,7.304769948,230844.322,0,47.7640514,-122.3409774
3288,3288,2014/6/27 0:00,3,2.5,1630,7950,1,0,0,3,1320,310,1985,0,20101 137th Ave SE,Kent,WA 98042,USA,7.089629747,276851.6791,0,47.4223819,-122.159268
3289,3289,2014/6/27 0:00,2,1,910,8155,1,0,0,4,910,0,1948,0,15322 26th Ave NE,Shoreline,WA 98155,USA,7.327844217,225411.3941,0,47.7398909,-122.3004411
3290,3290,2014/6/27 0:00,4,2,1350,942,3,0,0,3,1350,0,2008,0,916 4th Ave NE,Issaquah,WA 98029,USA,6.337069481,287967.3033,0,47.5400996,-122.0259707
3291,3291,2014/6/27 0:00,3,1.5,1590,8911,1,0,0,3,1590,0,1956,2001,6615 NE 154th St,Kenmore,WA 98028,USA,7.220406912,277926.3331,0,47.739461,-122.2519068
3292,3292,2014/6/27 0:00,6,4,3120,4240,2,0,2,4,2090,1030,1993,0,7945 14th Ave SW,Seattle,WA 98106,USA,7.389796654,289811.4346,0,47.5305402,-122.3530454
3293,3293,2014/6/27 0:00,4,2.5,2570,4865,2,0,0,3,2570,0,2005,0,27102 227th Pl SE,Maple Valley,WA 98038,USA,6.938719716,292203.5486,0,47.3588057,-122.0379564
3294,3294,2014/6/27 0:00,5,2.75,2400,8050,2,0,0,3,2400,0,1998,2006,5020 Quincy Ave SE,Auburn,WA 98092,USA,7.475287125,272762.4894,0,47.2635445,-122.2086226
3295,3295,2014/6/27 0:00,4,1.75,2440,7350,1,0,0,3,1610,830,1978,0,3716 S 253rd Pl,Kent,WA 98032,USA,6.781969772,286849.3924,0,47.3743155,-122.2848142
3296,3296,2014/6/27 0:00,3,1.75,1780,10409,1,0,0,3,1280,500,1981,2013,15634 129th Pl SE,Renton,WA 98058,USA,6.935518315,280550.6149,0,47.4626629,-122.1680874
3297,3297,2014/6/27 0:00,5,1.75,2330,14322,1,0,0,4,1180,1150,1968,0,13826 SE 141st St,Renton,WA 98059,USA,7.585394717,341171.8263,1,47.4768016,-122.1550758
3298,3298,2014/6/27 0:00,3,1.75,2040,22693,1,0,0,4,2040,0,1980,0,15125 SE 278th Pl,Kent,WA 98042,USA,6.535302279,296309.9769,0,47.3519256,-122.1401292
3299,3299,2014/6/27 0:00,4,2.5,1890,7867,2,0,0,3,1890,0,1996,0,24920-24925 235th Way SE,Maple Valley,WA 98038,USA,7.526591445,352917.259,1,47.3791398,-122.0319188
3300,3300,2014/6/27 0:00,2,2.25,1330,10838,2,0,0,3,1330,0,1985,0,19228 73rd Ave NE,Kenmore,WA 98028,USA,7.932760121,317550.6497,1,47.7689712,-122.2410896
3301,3301,2014/6/27 0:00,4,2.5,3000,9793,2,0,0,3,3000,0,2002,0,26309 235th Ave SE,Maple Valley,WA 98038,USA,7.257784352,362018.2999,1,47.365479,-122.0280306
3302,3302,2014/6/27 0:00,5,1,1170,6757,1,0,0,4,800,370,1944,0,14327 24th Ave NE,Seattle,WA 98125,USA,7.820465895,366012.8493,1,47.7332229,-122.3039342
3303,3303,2014/6/27 0:00,3,2.5,2570,10431,2,0,0,3,2570,0,1989,0,9531 S 204th Pl,Kent,WA 98031,USA,7.636089225,369883.1192,1,47.4187224,-122.2129335
3304,3304,2014/6/27 0:00,3,2,1400,45738,2,0,0,4,1400,0,1981,0,26907 94th Ave SW,Vashon,WA 98070,USA,7.218082113,164797.4309,0,47.3623629,-122.4551334
3305,3305,2014/6/27 0:00,3,1,2710,19000,2,0,3,4,2710,0,1950,1983,17449 Sylvester Rd SW,Burien,WA 98166,USA,6.745067844,342892.8378,1,47.4462758,-122.3588284
3306,3306,2014/6/27 0:00,3,1.75,2410,8944,1,0,0,4,1860,550,1967,0,17051 151st Ave SE,Renton,WA 98058,USA,6.19958191,401131.0398,1,47.4494288,-122.1390212
3307,3307,2014/6/27 0:00,4,2.25,2300,7700,1,0,0,3,1380,920,1959,1989,535 NE 117th St,Seattle,WA 98125,USA,6.946345472,371988.7945,1,47.7137864,-122.3219359
3308,3308,2014/6/27 0:00,3,2.5,2432,9391,2,0,2,3,2432,0,2005,0,28461 54th Ave S,Federal Way,WA 98001,USA,7.975607685,368344.5554,1,47.3453606,-122.2669213
3309,3309,2014/6/27 0:00,2,1,1050,2570,1,0,0,5,850,200,1927,0,6520-6588 8th Ave NW,Seattle,WA 98117,USA,7.389536058,424078.24,1,47.6764418,-122.3659775
3310,3310,2014/6/27 0:00,2,1,1320,8380,1,0,0,3,1320,0,1953,0,10356 Dibble Ave NW,Seattle,WA 98177,USA,6.201539917,433950.8481,1,47.7049788,-122.3671271
3311,3311,2014/6/27 0:00,4,2.75,2300,37533,1,0,3,5,1550,750,1979,0,7707 SW 259th St,Vashon,WA 98070,USA,6.258550171,381270.9779,1,47.3712583,-122.430954
3312,3312,2014/6/27 0:00,4,3,2530,10000,2,0,0,3,2530,0,2013,1923,111 S 192nd St,Burien,WA 98148,USA,7.235702844,396169.662,1,47.430984,-122.3350782
3313,3313,2014/6/27 0:00,4,2.5,2110,35091,1,0,0,4,1290,820,1985,0,24434 SE Mirrormont Blvd,Issaquah,WA 98027,USA,7.508286042,254239.1583,0,47.4669102,-122.0137065
3314,3314,2014/6/27 0:00,4,2.25,2020,8424,1,0,0,4,1380,640,1979,0,14008 81st Ave NE,Kirkland,WA 98034,USA,7.474332845,448870.0171,1,47.7263183,-122.2332127
3315,3315,2014/6/27 0:00,4,2.5,3060,6000,2,0,0,3,3060,0,2012,1912,21212 SE 260th St,Maple Valley,WA 98038,USA,7.461360189,438163.9575,1,47.3689327,-122.0582539
3316,3316,2014/6/27 0:00,4,2.5,2990,8913,2,0,0,4,2990,0,1991,0,18626 136th Pl SE,Renton,WA 98058,USA,7.991398667,403511.3918,1,47.4352584,-122.1589648
3317,3317,2014/6/27 0:00,4,3,2370,3672,1.5,0,0,5,1650,720,1916,0,6811 16th Ave NE,Seattle,WA 98115,USA,6.112871206,450350.8559,1,47.6779567,-122.3111496
3318,3318,2014/6/27 0:00,2,1,1500,3420,1,0,0,3,1500,0,1902,0,4422 Woodlawn Ave N,Seattle,WA 98103,USA,7.822293976,471272.2807,1,47.6610048,-122.3382331
3319,3319,2014/6/27 0:00,4,2.75,2790,5527,2,0,0,3,2790,0,2014,0,897 SE 11th St,North Bend,WA 98045,USA,7.643408757,450217.9864,1,47.4832733,-121.7747341
3320,3320,2014/6/27 0:00,3,2.5,2230,5348,2,0,0,3,2230,0,2000,0,7325 Heather Ave SE,Snoqualmie,WA 98065,USA,6.252002873,468148.562,1,47.5348307,-121.8661622
3321,3321,2014/6/27 0:00,4,1,1440,7100,1.5,0,0,3,1440,0,1906,2014,3006 NW 60th St,Seattle,WA 98107,USA,7.390595008,459485.0806,1,47.6724498,-122.3961191
3322,3322,2014/6/27 0:00,2,1.5,1200,1687,3,0,0,3,1200,0,2008,0,3467 Meridian Ave N,Seattle,WA 98103,USA,7.797841203,496862.3507,1,47.649005,-122.3341693
3323,3323,2014/6/27 0:00,5,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,1126 NW 58th St,Seattle,WA 98107,USA,6.84628329,508494.8893,2,47.671105,-122.3720353
3324,3324,2014/6/27 0:00,4,1.75,2860,48351,1,0,0,3,1710,1150,1978,0,18926 NE 183rd St,Woodinville,WA 98077,USA,6.085967291,399338.3348,1,47.7604567,-122.085071
3325,3325,2014/6/27 0:00,4,3.5,4150,16197,2,0,0,3,4150,0,2006,0,11824 SE 290th Pl,Auburn,WA 98092,USA,6.220646576,498968.1505,1,47.3422114,-122.1829412
3326,3326,2014/6/27 0:00,4,2.5,2710,6583,2,0,0,3,2710,0,2003,0,612 Orcas Ave NE,Renton,WA 98059,USA,7.462939148,548775.4934,2,47.4921721,-122.1410129
3327,3327,2014/6/27 0:00,3,1.75,1960,6380,1,0,0,4,980,980,1939,1989,1035 NE 95th St,Seattle,WA 98115,USA,6.891890145,555110.718,2,47.697455,-122.3160432
3328,3328,2014/6/27 0:00,3,3.25,2310,3075,2,0,0,3,1730,580,2005,0,4405 40th Ave SW,Seattle,WA 98116,USA,6.175416464,580818.4487,2,47.5644296,-122.3832143
3329,3329,2014/6/27 0:00,4,1.75,2420,37800,1,0,0,4,1880,540,1981,0,23607 NE 72nd St,Redmond,WA 98053,USA,6.608979843,401236.6376,1,47.6688041,-122.0241904
3330,3330,2014/6/27 0:00,4,2.5,2770,63118,2,0,0,3,2770,0,1997,0,6338 284th Way NE,Carnation,WA 98014,USA,6.27624935,427033.6757,1,47.6621682,-121.9609826
3331,3331,2014/6/27 0:00,5,2.5,2500,7200,1,0,0,4,1490,1010,1977,0,16426 NE 107th Pl,Redmond,WA 98052,USA,6.090843096,649668.8284,2,47.6963651,-122.1199314
3332,3332,2014/6/27 0:00,3,2.5,2610,35000,2,0,0,3,2610,0,1988,2000,15325 179th Ave NE,Woodinville,WA 98072,USA,7.677318224,640384.2909,2,47.7377308,-122.1013153
3333,3333,2014/6/27 0:00,3,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989,8022 22nd Ave NW,Seattle,WA 98117,USA,7.100080466,650161.1001,2,47.687577,-122.3840969
3334,3334,2014/6/27 0:00,4,2.5,2540,38677,2,0,0,3,2540,0,1987,2000,7238 221st Ave NE,Redmond,WA 98053,USA,7.439138182,412832.6618,1,47.6693917,-122.0442724
3335,3335,2014/6/27 0:00,4,2.75,3190,10970,2,0,0,3,3190,0,1994,0,2632 232nd Pl SE,Sammamish,WA 98075,USA,6.255965442,652648.5869,2,47.5861633,-122.0291446
3336,3336,2014/6/27 0:00,3,2.5,1660,1545,2,0,2,3,1400,260,2002,0,813 2nd Ave N,Seattle,WA 98109,USA,7.257511163,696085.2679,2,47.6267826,-122.3530323
3337,3337,2014/6/27 0:00,3,2.5,2440,4153,2,0,0,3,2440,0,2003,0,6625 188th Pl NE,Redmond,WA 98052,USA,7.53863133,691853.388,2,47.6649916,-122.0870474
3338,3338,2014/6/27 0:00,3,2.5,3580,54450,1.5,0,0,3,3580,0,1990,2009,23115 SE 222nd St,Maple Valley,WA 98038,USA,7.841212747,440595.628,1,47.4026459,-122.0325822
3339,3339,2014/6/27 0:00,3,3,2630,4896,2,0,0,3,2630,0,2006,0,10342 155th Ave NE,Redmond,WA 98052,USA,6.287080568,722945.5042,3,47.6931492,-122.1328224
3340,3340,2014/6/27 0:00,4,2.25,3190,11597,2,0,0,3,2300,890,1984,0,2513 225th Pl NE,Sammamish,WA 98074,USA,6.576910326,677994.9085,2,47.6322829,-122.0393227
3341,3341,2014/6/27 0:00,5,2.5,3260,24300,1.5,0,1,4,2310,950,1950,1983,5121 NE 180th St,Lake Forest Park,WA 98155,USA,7.876682678,578324.965,2,47.7588075,-122.2741308
3342,3342,2014/6/27 0:00,4,2.75,3610,8580,2,0,0,3,3610,0,2014,0,12440 NE 73rd St,Kirkland,WA 98033,USA,7.723553868,932811.5632,3,47.6706415,-122.1730157
3343,3343,2014/6/27 0:00,4,4.25,4390,13833,2,0,3,3,3320,1070,2003,0,5160 235th Pl SE,Issaquah,WA 98029,USA,7.454507549,1035728.791,3,47.5565989,-122.0264678
3344,3344,2014/6/27 0:00,5,2.75,3650,13297,2,0,0,5,2750,900,1969,0,5912 83rd Pl SE,Mercer Island,WA 98040,USA,7.735707689,1173684.438,3,47.5497283,-122.2278472
3345,3345,2014/6/27 0:00,4,3,3900,9750,1,0,4,5,2520,1380,1972,0,4720 Somerset Ave SE,Bellevue,WA 98006,USA,7.673852221,1581178.721,3,47.5604825,-122.1578465
3346,3346,2014/6/27 0:00,4,4.5,6640,53330,2,0,0,3,6640,0,1993,0,21909 NE 141st St,Woodinville,WA 98077,USA,7.513990587,1452156.67,3,47.728277,-122.045862
3347,3347,2014/6/28 0:00,2,1.75,1910,3376,2,0,0,3,1910,0,1980,0,213th Ave SE,Maple Valley,WA 98038,USA,6.996320292,221116.065,0,47.3730276,-122.0559735
3348,3348,2014/6/28 0:00,3,1,1040,8128,1,0,0,3,1040,0,1983,2009,26720 NE Stewart St,Duvall,WA 98019,USA,7.673469361,227152.8455,0,47.7425422,-121.9810989
3349,3349,2014/6/28 0:00,4,1,1370,8499,1,0,0,3,1370,0,1949,1998,14709 26th Ave NE,Shoreline,WA 98155,USA,7.031633187,284044.5727,0,47.7359635,-122.3009403
3350,3350,2014/6/28 0:00,3,1.75,1700,17355,1,0,0,3,1200,500,1978,0,26522 214th Ave SE,Maple Valley,WA 98038,USA,6.414529962,211358.4637,0,47.3636957,-122.0573047
3351,3351,2014/6/28 0:00,3,1,1200,9087,1,0,0,5,1200,0,1969,0,8860 122nd Ct SE,Newcastle,WA 98056,USA,6.081360323,294424.511,0,47.523412,-122.1772196
3352,3352,2014/6/28 0:00,3,1.5,1500,5000,1.5,0,0,4,1140,360,1927,0,6737-6741 13th Ave NW,Seattle,WA 98117,USA,6.876642687,437083.2507,1,47.6789409,-122.3732576
3353,3353,2014/6/28 0:00,3,2.5,1700,9100,1,0,0,3,1160,540,1998,2006,7318 36th Ave SW,Seattle,WA 98126,USA,6.728195523,428646.2369,1,47.5368734,-122.3778735
3354,3354,2014/6/28 0:00,5,2.5,2670,16777,1.5,0,0,4,1620,1050,1920,0,2500 NE 100th St,Seattle,WA 98125,USA,6.850757182,529850.2918,2,47.7014046,-122.3012465
3355,3355,2014/6/28 0:00,4,2.5,3130,40918,2,0,0,3,3130,0,1994,0,46300 SE 137th St,North Bend,WA 98045,USA,7.945427618,317022.9322,1,47.4760407,-121.7226659
3356,3356,2014/6/28 0:00,4,2.5,2190,11500,1,0,0,4,1430,760,1972,0,4421 145th Ave SE,Bellevue,WA 98006,USA,7.535740265,661573.6792,2,47.5667352,-122.1472873
3357,3357,2014/6/29 0:00,3,1,1800,7650,1,0,0,5,1800,0,1957,0,600 Jefferson Ave NE,Renton,WA 98056,USA,6.598481575,220555.1434,0,47.4922609,-122.1780604
3358,3358,2014/6/29 0:00,5,2.75,2130,6222,1,0,0,3,1300,830,1991,0,4443 S Camano Pl,Seattle,WA 98118,USA,7.376047911,294686.9282,0,47.5272858,-122.2761309
3359,3359,2014/6/29 0:00,3,2,1610,15005,1,0,0,4,1610,0,1986,0,31907 NE 102nd Pl,Carnation,WA 98014,USA,7.201002668,284972.5018,0,47.6886794,-121.9113962
3360,3360,2014/6/29 0:00,3,3.5,1360,1275,2,0,0,3,1240,120,2007,0,1337 14th Ave S,Seattle,WA 98144,USA,6.920445766,393085.8023,1,47.5904295,-122.3151099
3361,3361,2014/6/29 0:00,4,2.75,2950,15540,1,0,0,4,2120,830,1974,0,24204-24298 142nd Ave SE,Kent,WA 98042,USA,6.278938622,321139.9921,1,47.3848763,-122.1513527
3362,3362,2014/6/29 0:00,3,2.25,2120,54014,2,0,0,4,2120,0,1964,0,4204 134th Ave NE,Bellevue,WA 98005,USA,7.963331737,607972.4438,2,47.6480864,-122.1596418
3363,3363,2014/6/30 0:00,2,1,930,7623,1,0,0,2,930,0,1942,0,1038 SW 152nd St,Burien,WA 98166,USA,6.601592657,96570.57677,0,47.466955,-122.3488926
3364,3364,2014/6/30 0:00,2,1,1200,24792,2,0,0,2,1200,0,1976,0,3009 W Ames Lake Dr NE,Redmond,WA 98053,USA,7.662664827,166141.4977,0,47.6338992,-121.9609264
3365,3365,2014/6/30 0:00,2,1,900,28800,1,0,0,1,900,0,1928,0,8406 Railroad Ave,Snoqualmie,WA 98065,USA,6.116533058,229664.9762,0,47.5249723,-121.822173
3366,3366,2014/6/30 0:00,2,1.5,1068,1758,2,0,0,3,1068,0,1990,2009,7231 NE 171st Ln,Kenmore,WA 98028,USA,7.759016889,232263.946,0,47.7526519,-122.244095
3367,3367,2014/6/30 0:00,3,2.75,1300,14197,1,0,0,3,860,440,1996,0,11748 SE 264th St,Kent,WA 98030,USA,7.334418444,197414.7167,0,47.3652659,-122.1829631
3368,3368,2014/6/30 0:00,3,2,1440,9220,1,0,0,3,1440,0,1965,1993,25816 13th Pl S,Des Moines,WA 98198,USA,7.417149475,188495.3428,0,47.3702216,-122.3171619
3369,3369,2014/6/30 0:00,2,1,1320,9967,1,0,0,3,940,380,1919,2001,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA,6.169592744,253806.1919,0,47.5693309,-122.2962976
3370,3370,2014/6/30 0:00,3,1.75,1410,8100,2,0,0,3,1410,0,1985,0,22036 SE 268th St,Maple Valley,WA 98038,USA,6.233222075,215962.4087,0,47.3616794,-122.0460512
3371,3371,2014/6/30 0:00,2,2,1860,10856,1,0,0,3,1260,600,1952,2008,11263-11611 Beacon Ave S,Seattle,WA 98178,USA,7.711141452,196566.3481,0,47.4992541,-122.2653482
3372,3372,2014/6/30 0:00,3,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0,15827 7th Pl S,Burien,WA 98148,USA,6.895669648,237280.4843,0,47.4611931,-122.3247849
3373,3373,2014/6/30 0:00,2,1,960,8153,1,0,0,3,960,0,1947,2012,2610 NE 145th St,Shoreline,WA 98155,USA,6.49480833,269931.3919,0,47.7340041,-122.3001101
3374,3374,2014/6/30 0:00,3,1,1010,8800,1,0,0,4,1010,0,1954,1979,5968 44th Ave S,Seattle,WA 98118,USA,6.38870195,275501.8489,0,47.5483556,-122.2778717
3375,3375,2014/6/30 0:00,3,2.25,2310,7200,2,0,0,3,2310,0,1990,2009,11103 SE 219th Pl,Kent,WA 98031,USA,7.422249469,306781.7455,1,47.405133,-122.1929517
3376,3376,2014/6/30 0:00,4,2.5,2340,11784,2,0,0,3,2340,0,1997,0,24200-24498 144th Ave SE,Kent,WA 98042,USA,6.578893878,259606.5866,0,47.38529,-122.1494016
3377,3377,2014/6/30 0:00,4,2.5,2230,5970,2,0,0,4,2230,0,2002,0,15731 SE 253rd Pl,Covington,WA 98042,USA,6.609190343,324429.0145,1,47.3746416,-122.1310281
3378,3378,2014/6/30 0:00,4,2.5,2280,5000,2,0,0,3,2280,0,2006,0,27019 228th Pl SE,Maple Valley,WA 98038,USA,6.809875657,317656.2502,1,47.3593135,-122.0371438
3379,3379,2014/6/30 0:00,2,1,970,5750,1,0,0,4,970,0,1932,1958,5601 29th Ave SW,Seattle,WA 98126,USA,7.459582587,316887.1498,1,47.5518226,-122.3698829
3380,3380,2014/6/30 0:00,3,1,960,8855,1,0,0,4,960,0,1958,1972,137 NE 193rd St,Shoreline,WA 98155,USA,7.61511032,345853.3013,1,47.7688977,-122.328157
3381,3381,2014/6/30 0:00,4,2.75,2140,10316,2,0,0,3,2140,0,1993,0,27721 48th Ave S,Auburn,WA 98001,USA,7.077960856,295299.1766,0,47.3537015,-122.2743821
3382,3382,2014/6/30 0:00,3,1,1320,7341,1,0,0,3,1320,0,1982,0,14744 31st Ave NE,Shoreline,WA 98155,USA,7.563252526,345165.5209,1,47.7367807,-122.2949074
3383,3383,2014/6/30 0:00,4,2.5,2700,6998,2,0,0,3,2700,0,2001,0,14911 57th Ave S,Tukwila,WA 98168,USA,6.432705887,356620.7363,1,47.4694136,-122.2631714
3384,3384,2014/6/30 0:00,3,1.75,1300,7030,1,0,0,3,1300,0,1968,1997,13420 121st Ave NE,Kirkland,WA 98034,USA,7.102127268,344765.6496,1,47.7210174,-122.1789145
3385,3385,2014/6/30 0:00,4,2.5,2570,7859,2,0,0,3,2570,0,1992,0,22200 SE 255th St,Maple Valley,WA 98038,USA,7.617610673,359713.8148,1,47.3735868,-122.0450514
3386,3386,2014/6/30 0:00,2,1,870,5750,1,0,0,4,870,0,1947,1988,4437 49th Ave SW,Seattle,WA 98116,USA,7.799437057,363602.499,1,47.5636855,-122.3951775
3387,3387,2014/6/30 0:00,5,3.25,2820,6589,1.5,0,0,3,2320,500,1906,2014,7403 48th Ave S,Seattle,WA 98118,USA,6.400094929,388541.8917,1,47.5356532,-122.27291
3388,3388,2014/6/30 0:00,2,1.75,1510,4980,1,0,0,3,1510,0,2006,0,13471 Adair Creek Way NE,Redmond,WA 98053,USA,7.074120441,396467.6997,1,47.719038,-122.023035
3389,3389,2014/6/30 0:00,2,2,1090,934,3,0,0,3,1090,0,2008,0,1700 Dexter Ave N,Seattle,WA 98109,USA,6.989692984,426597.6597,1,47.634142,-122.3420216
3390,3390,2014/6/30 0:00,3,2.25,1370,1524,3,0,0,3,1370,0,2005,0,902 N 95th St,Seattle,WA 98103,USA,7.415163352,425201.4623,1,47.6981009,-122.3471086
3391,3391,2014/6/30 0:00,4,2,1880,3840,1,0,0,3,970,910,1904,0,1101 23rd Ave S,Seattle,WA 98144,USA,6.467162671,420266.8758,1,47.5929343,-122.3028696
3392,3392,2014/6/30 0:00,4,2.5,2290,11173,2,0,0,4,2290,0,1988,0,133rd Ave SE,Renton,WA 98058,USA,6.013342272,373156.5627,1,47.430358,-122.1645431
3393,3393,2014/6/30 0:00,3,2.5,3180,7904,1,0,0,3,1810,1370,2006,0,2813 NE 4th Ct,Renton,WA 98056,USA,7.444284887,427138.0808,1,47.4890925,-122.1810576
